DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
TV-Chambolle,0.1,001,0,25.988233276675103,31.141404746921573,0.8702533389536593,0.048050880432128906
TV-Chambolle,0.1,002,0,37.43778916370898,38.33067240318596,0.9729774156497604,0.13318204879760742
TV-Chambolle,0.1,003,0,36.39734008415923,36.67672844004498,0.9611109585842008,0.09678506851196289
TV-Chambolle,0.1,004,0,34.305594076904015,36.972712138016135,0.9560370424502865,0.1035470962524414
TV-Chambolle,0.1,005,0,27.074202379175432,34.09646715112655,0.9097923382027779,0.08815789222717285
TV-Chambolle,0.1,006,0,24.323681113913157,33.05827887117334,0.8203536263801176,0.07608509063720703
TV-Chambolle,0.1,007,0,28.573201857872,33.83709562851459,0.9036524253378324,0.06675601005554199
TV-Chambolle,0.1,008,0,23.95357780445373,33.39861169200961,0.8738448180570804,0.07135391235351562
TV-Chambolle,0.1,009,0,28.50701428552871,32.782349670209044,0.8982697927153915,0.05358004570007324
TV-Chambolle,0.1,010,0,23.94540365530822,32.58250066589315,0.8495488643924869,0.04472613334655762
TV-Chambolle,0.1,011,0,26.05912934303157,35.46079035334944,0.920980143371429,0.08834314346313477
TV-Chambolle,0.1,012,0,27.354460974783066,33.52004427830216,0.8929119679628273,0.05457305908203125
TV-Chambolle,0.1,013,0,24.612136941458136,30.68051631021858,0.8256491785135476,0.07051610946655273
TV-Chambolle,0.1,014,0,24.646916826819712,33.97425355584252,0.896227193067921,0.07998895645141602
TV-Chambolle,0.1,015,0,30.73373373583362,34.65680685016657,0.9287432227417808,0.09215021133422852
TV-Chambolle,0.1,016,0,23.68064405204825,32.33722665996158,0.8564030146310193,0.045819997787475586
TV-Chambolle,0.1,017,0,21.99141879998818,30.687086655778245,0.8132294460202847,0.04607081413269043
TV-Chambolle,0.1,018,0,30.947249779538055,34.44356768079046,0.9219199548955832,0.08756780624389648
TV-Chambolle,0.1,019,0,28.859065370638465,35.13192404525503,0.9219599069560683,0.09993410110473633
TV-Chambolle,0.1,020,0,19.195818413499666,28.704158195874246,0.6760399525527563,0.0436711311340332
TV-Chambolle,0.1,021,0,21.850917461452607,27.702673581573993,0.7560712110650474,0.030169963836669922
TV-Chambolle,0.1,022,0,31.83014179562015,34.40765826098688,0.8874432418350833,0.03771400451660156
TV-Chambolle,0.1,023,0,31.229333674501675,34.85397191704302,0.9223905449144797,0.07935476303100586
TV-Chambolle,0.1,024,0,27.758938393340866,32.84760594874215,0.8809977551542469,0.07340288162231445
TV-Chambolle,0.1,025,0,34.6523697248695,35.219544020891064,0.9262651187370612,0.07059097290039062
TV-Chambolle,0.1,026,0,35.33944830172568,35.517058711104575,0.9437449912733104,0.100830078125
TV-Chambolle,0.1,027,0,36.74979243641451,36.979143301443635,0.9682804778969366,0.1077880859375
TV-Chambolle,0.1,028,0,34.991004287159925,35.04814558474678,0.9443516114442155,0.07941198348999023
TV-Chambolle,0.1,029,0,31.598963831001544,34.293740234930524,0.9278765560104957,0.07540702819824219
TV-Chambolle,0.1,030,0,32.58922755297302,33.88254657663084,0.9399426987584076,0.09261393547058105
TV-Chambolle,0.1,031,0,36.47645573690775,36.99624002605143,0.9380289377446511,0.06668496131896973
TV-Chambolle,0.1,032,0,29.984923668346227,34.866605401111464,0.9167780501514479,0.07624602317810059
TV-Chambolle,0.1,033,0,37.87734193561031,38.42590520889028,0.9649313414471486,0.08246397972106934
TV-Chambolle,0.1,034,0,29.208109323947703,34.610227446917754,0.9164473232409751,0.0579228401184082
TV-Chambolle,0.1,035,0,35.87773752807361,37.68241285153949,0.9603569396722317,0.08170127868652344
TV-Chambolle,0.1,036,0,35.17520644813175,35.631362648581934,0.9431529700090344,0.07032489776611328
TV-Chambolle,0.1,037,0,34.860342071340604,34.963963254258054,0.9428013169221772,0.05833601951599121
TV-Chambolle,0.1,038,0,35.104784021683216,40.6235667241741,0.9547190057571683,0.10216283798217773
TV-Chambolle,0.1,039,0,34.74428043801478,34.774958635447696,0.9402795493002486,0.07198500633239746
TV-Chambolle,0.1,040,0,34.5525689279408,34.705254137612144,0.9314926498951167,0.06682205200195312
TV-Chambolle,0.1,041,0,34.29225864015177,34.547283185408155,0.9299157749267036,0.059922218322753906
TV-Chambolle,0.1,042,0,33.06641074192813,33.84220952508435,0.9351500676384684,0.06145191192626953
TV-Chambolle,0.1,043,0,34.07526740339933,35.69610596815612,0.9471523775582645,0.08932709693908691
TV-Chambolle,0.1,044,0,34.65694216305694,35.796025606439116,0.9458342313336873,0.08234524726867676
TV-Chambolle,0.1,045,0,27.573147891367903,33.6574453086107,0.9050156585155408,0.07066702842712402
TV-Chambolle,0.1,046,0,25.300969364584184,32.01562533601986,0.8795104672779863,0.06342101097106934
TV-Chambolle,0.1,047,0,34.79798257138169,35.24343894628634,0.9593997272603898,0.10216498374938965
TV-Chambolle,0.1,048,0,33.169550077618815,38.56811735971518,0.9678796913223227,0.09423613548278809
TV-Chambolle,0.1,049,0,34.649440125681245,35.199246491930474,0.9371271540338367,0.0832831859588623
TV-Chambolle,0.1,050,0,37.70648509491258,38.989041093665946,0.9721668419593886,0.127089262008667
TV-Chambolle,0.1,051,0,36.28746547920989,36.299233348696724,0.9618448455524027,0.10299301147460938
TV-Chambolle,0.1,052,0,34.286807453456134,34.617611516778396,0.9415825853226198,0.089447021484375
TV-Chambolle,0.1,053,0,37.27086089960255,37.338237330447186,0.9727327392552076,0.11444878578186035
TV-Chambolle,0.1,054,0,36.20706219488016,36.37408847302946,0.9535478660889448,0.11103105545043945
TV-Chambolle,0.1,055,0,34.25901710280709,36.32877930005244,0.9295901173184311,0.1154489517211914
TV-Chambolle,0.1,056,0,33.08428685339117,35.04625202992077,0.9468118703319577,0.09477901458740234
TV-Chambolle,0.1,057,0,35.958822976148724,36.03786864981866,0.9577678664608158,0.08282089233398438
TV-Chambolle,0.1,058,0,31.851846527791963,35.67257144682585,0.9465655477742575,0.1320192813873291
TV-Chambolle,0.1,059,0,35.978390591359506,36.09647353784026,0.9496928035683855,0.08730196952819824
TV-Chambolle,0.1,060,0,32.15088726408908,34.36723170703281,0.9510998871825022,0.10663104057312012
TV-Chambolle,0.1,061,0,36.056453227689175,36.096166171454044,0.9443361341433012,0.0869748592376709
TV-Chambolle,0.1,062,0,37.01616278389032,37.836462531864825,0.944452877206805,0.08708310127258301
TV-Chambolle,0.1,063,0,33.12027771117312,34.5681047751632,0.9444959240866716,0.0927119255065918
TV-Chambolle,0.1,064,0,29.815187782409183,33.89488181925187,0.9156533967795202,0.08299994468688965
TV-Chambolle,0.1,065,0,30.52743830114928,36.23786242745658,0.9281096796426975,0.13050603866577148
